date,region,product_line,rep_id,revenue,units_sold,discount_pct,customer_satisfaction,deal_cycle_days
2024-05-01,Southwest,Enterprise SaaS,SO-005,62137.54,68,0.0422,4.36,43
2024-05-01,Southwest,Enterprise SaaS,SO-006,51533.98,65,0.0211,4.28,36
2024-05-01,Southwest,Enterprise SaaS,SO-007,62792.34,69,0.0178,4.45,46
2024-05-01,Southwest,Enterprise SaaS,SO-008,57858.2,68,0.0673,4.62,64
2024-05-01,Southwest,Enterprise SaaS,SO-009,58159.76,76,0.0159,4.08,45
2024-05-01,Southwest,Enterprise SaaS,SO-010,65856.59,71,0.0881,3.49,50
2024-05-01,Southwest,Enterprise SaaS,SO-011,75207.21,107,0.0171,4.15,42
2024-05-01,Southwest,Enterprise SaaS,SO-012,57514.35,60,0.0429,4.02,37
2024-05-01,Southwest,SMB Platform,SO-001,42200.32,145,0.0654,4.22,16
2024-05-01,Southwest,SMB Platform,SO-002,39481.58,132,0.0405,3.73,12
2024-05-01,Southwest,SMB Platform,SO-003,32760.92,88,0.1011,3.72,23
2024-05-01,Southwest,SMB Platform,SO-004,31328.72,105,0.0638,4.33,16
2024-05-01,Southwest,SMB Platform,SO-005,43292.9,143,0.05,3.97,17
2024-05-01,Southwest,SMB Platform,SO-006,43173.94,128,0.0318,4.1,22
2024-05-01,Southwest,SMB Platform,SO-007,37272.69,112,0.0196,4.66,16
2024-05-01,Southwest,SMB Platform,SO-008,42091.55,121,0.1256,4.0,20
2024-05-01,Southwest,SMB Platform,SO-009,39232.23,131,0.1084,3.89,16
2024-05-01,Southwest,SMB Platform,SO-010,34516.13,125,0.0694,3.95,19
2024-05-01,Southwest,SMB Platform,SO-011,42222.93,103,0.0236,3.85,17
2024-05-01,Southwest,SMB Platform,SO-012,39758.3,144,0.0709,4.46,17
2024-05-01,Southwest,Professional Services,SO-001,32895.86,29,0.0782,3.71,32
2024-05-01,Southwest,Professional Services,SO-002,27743.84,22,0.0565,4.83,21
2024-05-01,Southwest,Professional Services,SO-003,31363.99,31,0.0189,4.51,37
2024-05-01,Southwest,Professional Services,SO-004,26097.29,17,0.0702,4.11,19
2024-05-01,Southwest,Professional Services,SO-005,27750.75,21,0.0853,3.71,38
2024-05-01,Southwest,Professional Services,SO-006,31822.45,25,0.0226,4.2,30
2024-05-01,Southwest,Professional Services,SO-007,32243.0,28,0.1147,3.44,31
2024-05-01,Southwest,Professional Services,SO-008,23685.75,19,0.1088,3.0,24
2024-05-01,Southwest,Professional Services,SO-009,37101.27,32,0.0871,3.97,26
2024-05-01,Southwest,Professional Services,SO-010,37079.92,35,0.0444,4.45,33
2024-05-01,Southwest,Professional Services,SO-011,31315.7,27,0.017,4.36,21
2024-05-01,Southwest,Professional Services,SO-012,29472.37,22,0.0502,3.83,24
2024-06-01,Northeast,Enterprise SaaS,NO-001,74488.8,85,0.05,3.93,55
2024-06-01,Northeast,Enterprise SaaS,NO-002,81146.73,101,0.1302,3.75,40
2024-06-01,Northeast,Enterprise SaaS,NO-003,76197.08,100,0.0382,3.57,51
2024-06-01,Northeast,Enterprise SaaS,NO-004,71614.8,77,0.0681,4.21,40
2024-06-01,Northeast,Enterprise SaaS,NO-005,88589.01,90,0.0745,3.74,57
2024-06-01,Northeast,Enterprise SaaS,NO-006,81148.62,108,0.1229,3.44,36
2024-06-01,Northeast,Enterprise SaaS,NO-007,77543.54,81,0.0616,4.33,49
2024-06-01,Northeast,Enterprise SaaS,NO-008,70370.07,81,0.0535,4.16,43
2024-06-01,Northeast,Enterprise SaaS,NO-009,101742.13,123,0.0525,4.19,43
2024-06-01,Northeast,Enterprise SaaS,NO-010,108895.87,113,0.0698,3.65,32
2024-06-01,Northeast,Enterprise SaaS,NO-011,76250.07,83,0.0432,3.87,43
2024-06-01,Northeast,Enterprise SaaS,NO-012,92577.67,111,0.0121,3.8,60
2024-06-01,Northeast,SMB Platform,NO-001,60864.9,194,0.0756,4.31,15
2024-06-01,Northeast,SMB Platform,NO-002,58813.05,164,0.1086,3.63,22
2024-06-01,Northeast,SMB Platform,NO-003,47406.01,149,0.0309,4.28,14
2024-06-01,Northeast,SMB Platform,NO-004,69485.83,193,0.0218,3.95,14
2024-06-01,Northeast,SMB Platform,NO-005,59786.42,178,0.1043,4.02,17
2024-06-01,Northeast,SMB Platform,NO-006,63341.0,194,0.0477,4.12,13
2024-06-01,Northeast,SMB Platform,NO-007,57004.52,204,0.0644,3.72,13
2024-06-01,Northeast,SMB Platform,NO-008,50498.14,147,0.0383,4.13,20
2024-06-01,Northeast,SMB Platform,NO-009,70541.89,226,0.0159,4.16,18
2024-06-01,Northeast,SMB Platform,NO-010,50876.85,153,0.0803,4.14,22
2024-06-01,Northeast,SMB Platform,NO-011,49951.58,151,0.0834,3.84,17
2024-06-01,Northeast,SMB Platform,NO-012,52403.22,147,0.0841,4.42,16
2024-06-01,Northeast,Professional Services,NO-001,37716.88,28,0.0697,4.32,26
2024-06-01,Northeast,Professional Services,NO-002,38923.04,27,0.0711,3.99,22
2024-06-01,Northeast,Professional Services,NO-003,42834.59,32,0.0347,4.7,33
2024-06-01,Northeast,Professional Services,NO-004,39771.56,26,0.0789,4.03,25
2024-06-01,Northeast,Professional Services,NO-005,44199.57,45,0.0896,3.47,39
2024-06-01,Northeast,Professional Services,NO-006,38911.38,28,0.0307,4.19,24
2024-06-01,Northeast,Professional Services,NO-007,46004.59,37,0.1199,4.35,16
2024-06-01,Northeast,Professional Services,NO-008,55717.92,46,0.0255,4.19,29
2024-06-01,Northeast,Professional Services,NO-009,46969.17,40,0.0342,4.51,28
2024-06-01,Northeast,Professional Services,NO-010,36872.18,29,0.1163,4.29,25
2024-06-01,Northeast,Professional Services,NO-011,45097.23,38,0.0974,3.69,28
2024-06-01,Northeast,Professional Services,NO-012,41988.89,33,0.0562,3.89,36
2024-06-01,Southeast,Enterprise SaaS,SO-001,80731.91,100,0.0676,4.3,44
2024-06-01,Southeast,Enterprise SaaS,SO-002,78860.85,85,0.0342,4.04,54
2024-06-01,Southeast,Enterprise SaaS,SO-003,60938.47,69,0.0731,3.99,46
2024-06-01,Southeast,Enterprise SaaS,SO-004,67157.5,79,0.0749,4.23,51
2024-06-01,Southeast,Enterprise SaaS,SO-005,72686.53,84,0.0183,4.36,51
2024-06-01,Southeast,Enterprise SaaS,SO-006,91654.09,93,0.1678,3.85,42
2024-06-01,Southeast,Enterprise SaaS,SO-007,70171.18,77,0.0306,3.71,42
2024-06-01,Southeast,Enterprise SaaS,SO-008,62993.07,68,0.0201,3.99,47
2024-06-01,Southeast,Enterprise SaaS,SO-009,79582.79,78,0.1035,3.82,45
2024-06-01,Southeast,Enterprise SaaS,SO-010,64447.93,76,0.1287,3.27,47
2024-06-01,Southeast,Enterprise SaaS,SO-011,71067.27,89,0.0349,4.54,52
2024-06-01,Southeast,Enterprise SaaS,SO-012,62910.41,68,0.0174,3.71,44
2024-06-01,Southeast,SMB Platform,SO-001,38131.09,114,0.0381,3.49,18
2024-06-01,Southeast,SMB Platform,SO-002,53728.39,158,0.0357,4.0,17
2024-06-01,Southeast,SMB Platform,SO-003,50696.65,167,0.0832,3.98,15
2024-06-01,Southeast,SMB Platform,SO-004,52369.22,183,0.0964,4.2,23
2024-06-01,Southeast,SMB Platform,SO-005,48178.75,183,0.0625,3.92,21
2024-06-01,Southeast,SMB Platform,SO-006,49426.56,149,0.1157,4.18,16
2024-06-01,Southeast,SMB Platform,SO-007,38992.4,110,0.09,3.61,19
2024-06-01,Southeast,SMB Platform,SO-008,54695.35,139,0.0792,4.46,11
2024-06-01,Southeast,SMB Platform,SO-009,50843.38,139,0.0486,4.27,9
2024-06-01,Southeast,SMB Platform,SO-010,48046.02,151,0.0576,4.19,18
2024-06-01,Southeast,SMB Platform,SO-011,54641.13,184,0.0295,4.65,13
2024-06-01,Southeast,SMB Platform,SO-012,56569.91,215,0.0494,3.95,17
2024-06-01,Southeast,Professional Services,SO-001,39971.52,33,0.1127,3.53,34
2024-06-01,Southeast,Professional Services,SO-002,27498.58,22,0.0876,4.25,26
2024-06-01,Southeast,Professional Services,SO-003,31602.09,28,0.0569,3.85,18
2024-06-01,Southeast,Professional Services,SO-004,33828.1,27,0.0924,4.36,30
2024-06-01,Southeast,Professional Services,SO-005,29005.01,24,0.0204,4.03,31
2024-06-01,Southeast,Professional Services,SO-006,36614.75,32,0.0834,3.97,39
2024-06-01,Southeast,Professional Services,SO-007,42284.63,34,0.0024,4.24,34
2024-06-01,Southeast,Professional Services,SO-008,39250.32,40,0.0847,4.12,24
2024-06-01,Southeast,Professional Services,SO-009,31399.59,24,0.0721,4.34,21
2024-06-01,Southeast,Professional Services,SO-010,29323.06,24,0.1291,3.98,27
2024-06-01,Southeast,Professional Services,SO-011,37189.34,29,0.1363,3.62,38
2024-06-01,Southeast,Professional Services,SO-012,43252.58,30,0.1738,3.89,37
2024-06-01,Midwest,Enterprise SaaS,MI-001,59493.92,61,0.0706,3.94,42
2024-06-01,Midwest,Enterprise SaaS,MI-002,74966.26,101,0.0367,3.63,33
2024-06-01,Midwest,Enterprise SaaS,MI-003,53658.54,72,0.1459,3.76,62
2024-06-01,Midwest,Enterprise SaaS,MI-004,71521.02,80,0.0717,4.41,45
2024-06-01,Midwest,Enterprise SaaS,MI-005,69907.7,93,0.071,3.99,41
2024-06-01,Midwest,Enterprise SaaS,MI-006,66124.5,66,0.0108,4.26,46
2024-06-01,Midwest,Enterprise SaaS,MI-007,78035.04,93,0.0018,4.7,32
2024-06-01,Midwest,Enterprise SaaS,MI-008,60458.94,81,0.102,4.26,55
2024-06-01,Midwest,Enterprise SaaS,MI-009,68553.94,86,0.1068,4.38,38
2024-06-01,Midwest,Enterprise SaaS,MI-010,64326.48,79,0.0379,4.61,40
2024-06-01,Midwest,Enterprise SaaS,MI-011,64981.12,75,0.0147,4.13,51
2024-06-01,Midwest,Enterprise SaaS,MI-012,60851.54,76,0.022,3.78,57
2024-06-01,Midwest,SMB Platform,MI-001,37424.86,118,0.04,3.77,15
2024-06-01,Midwest,SMB Platform,MI-002,57465.27,199,0.0503,4.42,19
2024-06-01,Midwest,SMB Platform,MI-003,44358.29,165,0.0135,3.8,23
2024-06-01,Midwest,SMB Platform,MI-004,42055.36,116,0.1146,3.7,16
2024-06-01,Midwest,SMB Platform,MI-005,51482.72,130,0.1139,3.45,16
2024-06-01,Midwest,SMB Platform,MI-006,43490.06,134,0.0239,4.08,16
2024-06-01,Midwest,SMB Platform,MI-007,52929.74,162,0.0773,4.35,21
2024-06-01,Midwest,SMB Platform,MI-008,52062.35,148,0.2048,4.07,18
2024-06-01,Midwest,SMB Platform,MI-009,40316.29,119,0.0132,4.11,20
2024-06-01,Midwest,SMB Platform,MI-010,41900.37,116,0.0679,3.65,20
2024-06-01,Midwest,SMB Platform,MI-011,47158.05,143,0.0611,3.92,23
2024-06-01,Midwest,SMB Platform,MI-012,36334.61,128,0.2142,3.89,23
2024-06-01,Midwest,Professional Services,MI-001,43461.6,28,0.0344,4.38,21
2024-06-01,Midwest,Professional Services,MI-002,33910.68,23,0.008,4.11,32
2024-06-01,Midwest,Professional Services,MI-003,33250.73,32,0.1141,3.52,31
2024-06-01,Midwest,Professional Services,MI-004,38806.35,28,0.0249,3.52,26
2024-06-01,Midwest,Professional Services,MI-005,33474.33,21,0.0496,3.38,24
2024-06-01,Midwest,Professional Services,MI-006,41029.69,24,0.0456,3.57,20
2024-06-01,Midwest,Professional Services,MI-007,38836.96,32,0.0381,4.9,32
2024-06-01,Midwest,Professional Services,MI-008,22547.89,15,0.1424,4.22,28
2024-06-01,Midwest,Professional Services,MI-009,36591.09,28,0.0391,4.21,36
2024-06-01,Midwest,Professional Services,MI-010,36570.12,28,0.0778,4.39,37
2024-06-01,Midwest,Professional Services,MI-011,35288.57,25,0.1399,4.15,23
2024-06-01,Midwest,Professional Services,MI-012,33471.2,27,0.089,3.54,28
2024-06-01,West,Enterprise SaaS,WE-001,105067.01,129,0.0573,4.22,53
2024-06-01,West,Enterprise SaaS,WE-002,100367.65,130,0.0291,3.61,36
2024-06-01,West,Enterprise SaaS,WE-003,64009.77,79,0.1208,3.68,40
2024-06-01,West,Enterprise SaaS,WE-004,94914.02,108,0.0584,3.85,39
2024-06-01,West,Enterprise SaaS,WE-005,77258.82,79,0.1192,3.43,42
2024-06-01,West,Enterprise SaaS,WE-006,80114.52,93,0.1506,3.5,48
2024-06-01,West,Enterprise SaaS,WE-007,69633.88,83,0.0454,3.97,53
2024-06-01,West,Enterprise SaaS,WE-008,68453.2,54,0.0531,3.85,49
2024-06-01,West,Enterprise SaaS,WE-009,99358.4,110,0.0464,3.82,40
2024-06-01,West,Enterprise SaaS,WE-010,97082.9,112,0.0664,4.16,53
2024-06-01,West,Enterprise SaaS,WE-011,114584.87,149,0.1134,3.93,45
2024-06-01,West,Enterprise SaaS,WE-012,77106.84,94,0.0797,3.77,56
2024-06-01,West,SMB Platform,WE-001,74674.49,262,0.0445,3.95,22
2024-06-01,West,SMB Platform,WE-002,71427.76,220,0.0374,4.07,22
2024-06-01,West,SMB Platform,WE-003,73518.39,191,0.0286,3.85,20
2024-06-01,West,SMB Platform,WE-004,69425.03,235,0.0655,3.44,16
2024-06-01,West,SMB Platform,WE-005,70612.0,268,0.0377,4.63,16
2024-06-01,West,SMB Platform,WE-006,50127.12,174,0.0472,3.63,25
2024-06-01,West,SMB Platform,WE-007,76017.57,241,0.0443,3.79,17
2024-06-01,West,SMB Platform,WE-008,70936.92,203,0.0213,4.73,10
2024-06-01,West,SMB Platform,WE-009,78451.36,265,0.0888,4.12,11
2024-06-01,West,SMB Platform,WE-010,79095.73,235,0.0366,4.46,15
2024-06-01,West,SMB Platform,WE-011,71793.67,203,0.0168,3.93,20
2024-06-01,West,SMB Platform,WE-012,81733.37,219,0.2368,3.15,17
2024-06-01,West,Professional Services,WE-001,48535.83,37,0.0596,3.73,19
2024-06-01,West,Professional Services,WE-002,36217.56,26,0.0581,4.01,23
2024-06-01,West,Professional Services,WE-003,48107.73,37,0.1148,3.96,29
2024-06-01,West,Professional Services,WE-004,48518.53,42,0.0517,3.86,30
2024-06-01,West,Professional Services,WE-005,37437.84,29,0.0277,4.04,34
2024-06-01,West,Professional Services,WE-006,47140.54,37,0.0723,3.56,26
2024-06-01,West,Professional Services,WE-007,63181.57,56,0.0739,3.73,30
2024-06-01,West,Professional Services,WE-008,42853.53,28,0.074,3.64,30
2024-06-01,West,Professional Services,WE-009,44554.63,35,0.0564,3.85,39
2024-06-01,West,Professional Services,WE-010,50830.7,42,0.031,4.22,26
2024-06-01,West,Professional Services,WE-011,38193.17,41,0.0667,4.4,25
2024-06-01,West,Professional Services,WE-012,56403.92,46,0.0404,3.88,28
2024-06-01,Southwest,Enterprise SaaS,SO-001,62683.6,80,0.0827,4.17,47
2024-06-01,Southwest,Enterprise SaaS,SO-002,55454.25,64,0.0835,3.69,46
2024-06-01,Southwest,Enterprise SaaS,SO-003,50828.59,55,0.0478,4.25,33
2024-06-01,Southwest,Enterprise SaaS,SO-004,66368.37,65,0.1633,3.53,31
2024-06-01,Southwest,Enterprise SaaS,SO-005,50588.02,58,0.0398,4.22,37
2024-06-01,Southwest,Enterprise SaaS,SO-006,51929.79,65,0.0314,3.76,33
2024-06-01,Southwest,Enterprise SaaS,SO-007,64779.67,73,0.0381,3.97,53
2024-06-01,Southwest,Enterprise SaaS,SO-008,67467.13,67,0.0164,4.22,37
2024-06-01,Southwest,Enterprise SaaS,SO-009,52455.92,56,0.0472,4.45,51
2024-06-01,Southwest,Enterprise SaaS,SO-010,62133.52,70,0.1268,4.34,32
2024-06-01,Southwest,Enterprise SaaS,SO-011,50870.76,51,0.0291,4.16,55
2024-06-01,Southwest,Enterprise SaaS,SO-012,58477.52,59,0.0378,3.9,44
2024-06-01,Southwest,SMB Platform,SO-001,46875.59,154,0.0264,4.34,17
2024-06-01,Southwest,SMB Platform,SO-002,44178.52,114,0.1223,3.61,13
2024-06-01,Southwest,SMB Platform,SO-003,39404.63,134,0.0521,4.14,14
2024-06-01,Southwest,SMB Platform,SO-004,44521.84,132,0.075,3.86,19
2024-06-01,Southwest,SMB Platform,SO-005,46043.86,157,0.056,4.1,12
2024-06-01,Southwest,SMB Platform,SO-006,35993.37,110,0.1156,3.97,15
2024-06-01,Southwest,SMB Platform,SO-007,44557.92,130,0.0307,3.86,16
2024-06-01,Southwest,SMB Platform,SO-008,53369.43,211,0.0377,4.04,16
2024-06-01,Southwest,SMB Platform,SO-009,39531.71,121,0.159,3.1,13
2024-06-01,Southwest,SMB Platform,SO-010,35117.76,119,0.0105,4.37,20
2024-06-01,Southwest,SMB Platform,SO-011,44551.21,157,0.0215,4.31,18
2024-06-01,Southwest,SMB Platform,SO-012,40487.29,127,0.102,3.89,16
2024-06-01,Southwest,Professional Services,SO-001,40075.77,31,0.0455,4.31,30
2024-06-01,Southwest,Professional Services,SO-002,36445.81,33,0.1097,4.07,34
2024-06-01,Southwest,Professional Services,SO-003,40283.63,40,0.1294,3.65,31
2024-06-01,Southwest,Professional Services,SO-004,30415.37,25,0.098,4.47,34
2024-06-01,Southwest,Professional Services,SO-005,32629.74,27,0.1052,3.55,33
2024-06-01,Southwest,Professional Services,SO-006,23941.94,18,0.1146,4.14,21
2024-06-01,Southwest,Professional Services,SO-007,30272.82,29,0.053,3.9,35
2024-06-01,Southwest,Professional Services,SO-008,39485.23,32,0.0791,4.04,25
2024-06-01,Southwest,Professional Services,SO-009,34918.42,32,0.0252,4.5,26
2024-06-01,Southwest,Professional Services,SO-010,36351.52,26,0.1252,4.17,25
2024-06-01,Southwest,Professional Services,SO-011,32415.13,21,0.0428,4.26,44
2024-06-01,Southwest,Professional Services,SO-012,37785.68,30,0.0677,4.42,33
2024-07-01,Northeast,Enterprise SaaS,NO-001,102058.7,123,0.0943,3.41,52
2024-07-01,Northeast,Enterprise SaaS,NO-002,85935.83,107,0.1009,3.91,57
2024-07-01,Northeast,Enterprise SaaS,NO-003,79979.06,101,0.0449,3.69,66
2024-07-01,Northeast,Enterprise SaaS,NO-004,83872.14,86,0.1011,3.75,40
2024-07-01,Northeast,Enterprise SaaS,NO-005,105980.33,138,0.0468,3.57,37
2024-07-01,Northeast,Enterprise SaaS,NO-006,74831.22,85,0.1117,4.37,37
2024-07-01,Northeast,Enterprise SaaS,NO-007,92384.9,114,0.1126,4.14,34
2024-07-01,Northeast,Enterprise SaaS,NO-008,58666.55,71,0.0068,4.34,43
2024-07-01,Northeast,Enterprise SaaS,NO-009,73959.58,92,0.0146,4.24,39
2024-07-01,Northeast,Enterprise SaaS,NO-010,72405.75,87,0.0599,4.24,28
2024-07-01,Northeast,Enterprise SaaS,NO-011,74816.0,86,0.0743,3.97,32
2024-07-01,Northeast,Enterprise SaaS,NO-012,60957.99,74,0.0129,3.67,38
2024-07-01,Northeast,SMB Platform,NO-001,48944.76,154,0.0732,3.9,14
2024-07-01,Northeast,SMB Platform,NO-002,52384.17,149,0.0685,3.88,16
2024-07-01,Northeast,SMB Platform,NO-003,60205.09,184,0.0571,4.05,20
2024-07-01,Northeast,SMB Platform,NO-004,66613.01,172,0.0696,3.93,14
2024-07-01,Northeast,SMB Platform,NO-005,53213.71,161,0.0358,3.6,19
2024-07-01,Northeast,SMB Platform,NO-006,51943.46,164,0.0083,4.21,10
2024-07-01,Northeast,SMB Platform,NO-007,74603.64,205,0.028,4.36,11
2024-07-01,Northeast,SMB Platform,NO-008,47824.93,136,0.1222,3.77,19
2024-07-01,Northeast,SMB Platform,NO-009,56769.07,202,0.0272,3.93,18
2024-07-01,Northeast,SMB Platform,NO-010,82865.22,255,0.0719,4.06,21
2024-07-01,Northeast,SMB Platform,NO-011,65899.43,176,0.0881,3.82,15
2024-07-01,Northeast,SMB Platform,NO-012,50492.87,164,0.0268,4.67,24
2024-07-01,Northeast,Professional Services,NO-001,36779.72,32,0.1095,3.87,30
2024-07-01,Northeast,Professional Services,NO-002,37669.26,30,0.0779,4.2,28
2024-07-01,Northeast,Professional Services,NO-003,38903.5,29,0.0186,3.5,27
2024-07-01,Northeast,Professional Services,NO-004,36247.24,29,0.0836,4.47,33
2024-07-01,Northeast,Professional Services,NO-005,33755.93,23,0.0519,4.02,28
2024-07-01,Northeast,Professional Services,NO-006,44136.73,35,0.0821,3.31,29
2024-07-01,Northeast,Professional Services,NO-007,39667.06,30,0.0914,3.63,30
2024-07-01,Northeast,Professional Services,NO-008,37560.64,33,0.0514,3.49,26
2024-07-01,Northeast,Professional Services,NO-009,33479.97,32,0.0434,4.12,35
2024-07-01,Northeast,Professional Services,NO-010,39184.4,35,0.1052,4.12,35
2024-07-01,Northeast,Professional Services,NO-011,41901.06,37,0.0318,3.75,28
2024-07-01,Northeast,Professional Services,NO-012,50726.87,42,0.0505,3.57,25
2024-07-01,Southeast,Enterprise SaaS,SO-001,73861.2,92,0.1052,3.57,38
2024-07-01,Southeast,Enterprise SaaS,SO-002,65477.18,86,0.0804,3.47,54
2024-07-01,Southeast,Enterprise SaaS,SO-003,82487.3,102,0.0844,4.25,45
2024-07-01,Southeast,Enterprise SaaS,SO-004,76101.54,82,0.0683,3.33,48
2024-07-01,Southeast,Enterprise SaaS,SO-005,81832.62,88,0.0143,4.2,48
2024-07-01,Southeast,Enterprise SaaS,SO-006,67283.45,59,0.1275,3.35,43
2024-07-01,Southeast,Enterprise SaaS,SO-007,84265.85,93,0.0123,3.89,33
2024-07-01,Southeast,Enterprise SaaS,SO-008,87227.57,97,0.0727,4.9,39
2024-07-01,Southeast,Enterprise SaaS,SO-009,62986.9,72,0.0264,3.72,41
2024-07-01,Southeast,Enterprise SaaS,SO-010,90223.66,94,0.0742,4.22,40
2024-07-01,Southeast,Enterprise SaaS,SO-011,76281.17,80,0.0382,3.68,39
2024-07-01,Southeast,Enterprise SaaS,SO-012,79467.77,106,0.0684,3.44,48
2024-07-01,Southeast,SMB Platform,SO-001,54148.87,171,0.0575,3.89,18
2024-07-01,Southeast,SMB Platform,SO-002,48205.13,190,0.086,4.17,20
2024-07-01,Southeast,SMB Platform,SO-003,60802.04,214,0.0578,3.81,17
2024-07-01,Southeast,SMB Platform,SO-004,58472.39,165,0.0444,4.05,17
2024-07-01,Southeast,SMB Platform,SO-005,45974.21,159,0.0084,3.74,16
2024-07-01,Southeast,SMB Platform,SO-006,52150.02,168,0.0178,4.12,17
2024-07-01,Southeast,SMB Platform,SO-007,58882.16,176,0.0703,3.81,17
2024-07-01,Southeast,SMB Platform,SO-008,57619.48,198,0.0249,4.05,23
2024-07-01,Southeast,SMB Platform,SO-009,60628.08,166,0.0125,4.02,18
2024-07-01,Southeast,SMB Platform,SO-010,65406.77,207,0.1812,3.56,19
2024-07-01,Southeast,SMB Platform,SO-011,43026.62,112,0.0716,4.29,18
2024-07-01,Southeast,SMB Platform,SO-012,47342.73,165,0.0962,3.88,17
2024-07-01,Southeast,Professional Services,SO-001,24964.05,20,0.0487,3.95,41
2024-07-01,Southeast,Professional Services,SO-002,36416.1,31,0.0442,3.65,33
2024-07-01,Southeast,Professional Services,SO-003,36254.21,31,0.0456,4.25,27
2024-07-01,Southeast,Professional Services,SO-004,41510.05,38,0.0309,3.23,36
2024-07-01,Southeast,Professional Services,SO-005,40033.0,31,0.0446,4.21,28
2024-07-01,Southeast,Professional Services,SO-006,42167.85,38,0.1011,3.78,23
2024-07-01,Southeast,Professional Services,SO-007,31466.25,27,0.1356,4.03,26
2024-07-01,Southeast,Professional Services,SO-008,29173.23,25,0.0608,3.72,24
2024-07-01,Southeast,Professional Services,SO-009,34909.02,31,0.0873,4.29,36
2024-07-01,Southeast,Professional Services,SO-010,48132.57,38,0.0275,4.04,35
2024-07-01,Southeast,Professional Services,SO-011,32047.86,24,0.1176,3.7,39
2024-07-01,Southeast,Professional Services,SO-012,43503.54,33,0.017,3.91,19
2024-07-01,Midwest,Enterprise SaaS,MI-001,56860.96,62,0.0554,3.91,54
2024-07-01,Midwest,Enterprise SaaS,MI-002,47937.0,51,0.0498,4.06,43
2024-07-01,Midwest,Enterprise SaaS,MI-003,68825.41,84,0.0438,4.26,47
2024-07-01,Midwest,Enterprise SaaS,MI-004,73765.17,75,0.0083,4.04,38
2024-07-01,Midwest,Enterprise SaaS,MI-005,80233.41,95,0.1014,3.69,49
2024-07-01,Midwest,Enterprise SaaS,MI-006,78337.9,95,0.1052,3.8,32
2024-07-01,Midwest,Enterprise SaaS,MI-007,70488.17,93,0.0626,4.05,51
2024-07-01,Midwest,Enterprise SaaS,MI-008,65384.7,64,0.0321,4.28,39
2024-07-01,Midwest,Enterprise SaaS,MI-009,62912.9,65,0.027,4.48,54
2024-07-01,Midwest,Enterprise SaaS,MI-010,79328.15,87,0.0147,3.87,40
2024-07-01,Midwest,Enterprise SaaS,MI-011,85762.35,83,0.0199,4.37,43
2024-07-01,Midwest,Enterprise SaaS,MI-012,59528.53,76,0.057,3.96,40
2024-07-01,Midwest,SMB Platform,MI-001,42381.11,146,0.1364,3.93,27
2024-07-01,Midwest,SMB Platform,MI-002,43762.71,140,0.0537,4.39,19
2024-07-01,Midwest,SMB Platform,MI-003,37744.97,102,0.1096,3.96,17
2024-07-01,Midwest,SMB Platform,MI-004,35765.35,131,0.0455,4.19,18
2024-07-01,Midwest,SMB Platform,MI-005,55192.24,182,0.0465,3.51,19
2024-07-01,Midwest,SMB Platform,MI-006,39026.48,118,0.0864,4.32,20
2024-07-01,Midwest,SMB Platform,MI-007,58016.19,190,0.0693,4.08,13
2024-07-01,Midwest,SMB Platform,MI-008,46843.63,166,0.0685,3.83,12
2024-07-01,Midwest,SMB Platform,MI-009,50565.54,175,0.096,4.34,14
2024-07-01,Midwest,SMB Platform,MI-010,39397.02,114,0.0748,3.91,14
2024-07-01,Midwest,SMB Platform,MI-011,44016.88,123,0.0176,4.38,16
2024-07-01,Midwest,SMB Platform,MI-012,46891.66,138,0.0828,3.74,20
2024-07-01,Midwest,Professional Services,MI-001,34954.78,28,0.1205,3.62,27
2024-07-01,Midwest,Professional Services,MI-002,31135.62,24,0.1229,4.01,34
2024-07-01,Midwest,Professional Services,MI-003,34877.44,32,0.1201,3.86,19
2024-07-01,Midwest,Professional Services,MI-004,41258.56,36,0.0347,4.23,33
2024-07-01,Midwest,Professional Services,MI-005,31608.93,26,0.0376,4.51,32
2024-07-01,Midwest,Professional Services,MI-006,36088.46,24,0.1076,3.5,24
2024-07-01,Midwest,Professional Services,MI-007,33491.36,26,0.0438,4.56,35
2024-07-01,Midwest,Professional Services,MI-008,33528.17,30,0.0879,3.94,25
2024-07-01,Midwest,Professional Services,MI-009,34888.66,31,0.0929,3.97,31
2024-07-01,Midwest,Professional Services,MI-010,28771.97,22,0.1327,3.69,28
2024-07-01,Midwest,Professional Services,MI-011,41648.27,36,0.1387,3.4,35
2024-07-01,Midwest,Professional Services,MI-012,33259.55,27,0.0199,3.93,27
2024-07-01,West,Enterprise SaaS,WE-001,102946.47,118,0.0076,4.16,41
2024-07-01,West,Enterprise SaaS,WE-002,78450.39,110,0.0738,3.54,40
2024-07-01,West,Enterprise SaaS,WE-003,106489.99,140,0.0255,4.42,49
2024-07-01,West,Enterprise SaaS,WE-004,111332.64,155,0.0553,4.37,40
2024-07-01,West,Enterprise SaaS,WE-005,106800.3,132,0.0702,4.09,50
2024-07-01,West,Enterprise SaaS,WE-006,114572.09,140,0.0237,4.25,36
2024-07-01,West,Enterprise SaaS,WE-007,85968.67,103,0.082,3.02,43
2024-07-01,West,Enterprise SaaS,WE-008,113696.55,120,0.1014,3.83,43
2024-07-01,West,Enterprise SaaS,WE-009,116712.43,132,0.0963,4.11,41
2024-07-01,West,Enterprise SaaS,WE-010,88657.3,91,0.1167,3.56,45
